Subject	Block	Trial	Operation	Side	SOA	Delay	Delayjitter	Task	TaskRecNo	Orignum	TaskXY	TaskZ	Solution	VOTtoj	Responsetoj	Accuracytoj	Respright	VOTanalog	Accuracyanalogy_new2
16	5	88	1	1	40	250	-80	70	41	134	genau/messen	ungefähr/?	schätzen	1022.898	1	1	1	535.663	1
16	5	89	1	-1	-40	250	-80	12	62	33	Milch/Kuh	Wolle/?	Schaf	1014.989	-1	1	0	366.1016	1
16	5	90	1	1	20	1500	80	80	110	156	Kleid/Frau	Gefieder/?	Vogel	854.4337	1	1	1	920.3465	1
16	5	91	1	-1	-70	1500	80	17	65	38	Fisch/Aquarium	Wellensittich/?	Käfig	933.7941	-1	1	0	585.8452	1
16	5	92	1	-1	-70	250	40	25	16	50	Beginn/Ende	fern/?	nah	966.1977	-1	1	0	650.3472	1
16	5	93	1	-1	-20	1500	80	60	35	117	Lokomotive/Dampf	Straßenbahn/?	Strom	1203.395	-1	1	0	714.7004	0
16	5	94	1	1	20	750	-40	89	112	171	Dunkelheit/Helligkeit	Stille/?	Lärm	1522.724	-1	0	0	688.3488	1
16	5	95	1	1	40	750	40	36	22	67	Schmerz/nachlassen	Hitze/?	abkühlen	NA	-1	0	0	2477.243	0
16	5	96	1	-1	-40	250	-80	73	103	137	Zehen/Fuß	Finger/?	Hand	1289.664	-1	1	0	556.1422	1
16	6	97	1	1	20	250	40	77	46	149	Stiel/Hammer	Klinke/?	Tür	1199.257	1	1	1	694.1592	1
16	6	98	1	-1	-40	250	-40	95	119	186	Stunde/Minute	Minute/?	Sekunde	1281.989	1	0	1	492.3075	1
16	6	99	1	1	20	1500	-80	54	32	108	Buch/drucken	Brief/?	schreiben	1452.291	1	1	1	514.3286	1
16	6	100	1	-1	-70	250	-40	30	20	56	Wort/Satz	Teller/?	Geschirr	1597.024	-1	1	0	570.1079	1
16	6	101	1	-1	-110	750	-40	16	9	37	links/rechts	horizontal/?	vertikal	550.2608	-1	1	0	832.4734	1
16	6	102	1	1	40	1500	80	79	109	155	Blitz/hell	Donner/?	laut	1223.471	1	1	1	694.2934	0
16	6	103	1	1	40	1500	40	47	29	93	vermindern/vermehren	subtrahieren/?	addieren	1125.272	1	1	1	1049.031	1
16	6	104	1	-1	-40	750	-40	41	25	76	Redner/Hörer	Zauberer/?	Zuschauer	1319.005	1	0	1	602.1558	1
16	6	105	1	1	40	750	80	86	52	168	spät/früh	Abend/?	Morgen	1626.311	1	1	1	820.262	1
16	6	106	1	-1	-110	250	40	64	100	124	Dezember/Jahr	Sonntag/?	Woche	NA	-1	1	0	740.5194	1
16	6	107	1	1	110	250	-40	94	117	182	Windhund/Hund	Lachs/?	Fisch	1311.31	1	1	1	638.0324	1
16	6	108	1	1	70	750	80	91	115	177	Winter/wärmen	Sommer/?	kühlen	1337.687	1	1	1	616.1984	1
16	6	109	1	-1	-20	1500	-80	24	15	49	Sandwich/Tüte	Hammer/?	Werkzeugkasten	1391.681	-1	1	0	638.5682	1
16	6	110	1	1	110	1500	80	32	70	62	Federhalter/Tinte	Pinsel/?	Farbe	1329.05	1	1	1	510.2321	1
16	6	111	1	1	110	1500	40	63	37	123	ich/mich	wir/?	uns	970.9018	1	1	1	542.1632	1
16	6	112	1	1	70	750	40	84	50	163	Vertrauen/Experte	Unsicherheit/?	Anfänger	NA	1	1	1	886.5013	1
16	6	113	1	1	20	250	40	55	94	109	Mehl/Bäcker	Stoff/?	Schneider	1565.793	1	1	1	402.2423	1
16	6	114	1	1	40	250	-80	76	45	148	zusammen/allein	mehrere/?	einer	1176.682	-1	0	0	778.3551	1
16	6	115	1	1	70	250	-40	29	69	55	Spinat/Gemüse	Birke/?	Baum	1209.687	1	1	1	558.2645	1
16	6	116	1	1	110	250	-80	33	71	63	Koch/Herd	Bäcker/?	Backofen	1415.284	1	1	1	656.2713	1
16	6	117	1	1	20	250	-80	46	28	87	Bratkartoffeln/Pfanne	Gemüsesuppe/?	Topf	868.5482	-1	0	0	450.292	1
16	6	118	1	-1	-20	750	80	45	81	85	Schiff/anlegen	Flugzeug/?	landen	764.2746	-1	1	0	546.1249	1
16	6	119	1	-1	-20	750	80	68	40	130	Kreide/Schwamm	Bleistift/?	Radiergummi	996.179	-1	1	0	494.2216	1
16	6	120	1	-1	-110	250	-40	43	79	79	Quadrat/Kreis	Würfel/?	Kugel	926.6618	-1	1	0	574.1767	1
16	6	121	1	-1	-20	250	-80	15	64	36	Appetit/Essen	Durst/?	Getränk	1659.829	-1	1	0	1535.219	1
16	6	122	1	1	110	750	-80	44	27	80	Apfel/Schale	Apfelbaum/?	Rinde	1008.858	1	1	1	622.2094	1
16	6	123	1	1	40	750	-40	61	36	118	Gesicht/waschen	Wohnung/?	putzen	1866.293	1	1	1	1068.949	0
16	6	124	1	1	110	750	-40	62	99	120	Nacht/Tag	Finsternis/?	Licht	806.4839	1	1	1	416.099	1
16	6	125	1	-1	-70	250	-40	65	38	126	Brille/Auge	Krücke/?	Bein	1478.232	-1	1	0	869.9297	1
16	6	126	1	1	40	1500	-40	52	91	105	Würfel/eckig	Ball/?	rund	796.2427	1	1	1	782.2735	1
16	6	127	1	-1	-110	250	80	69	102	133	Schiff/Kapitän	Stadt/?	Bürgermeister	566.1651	-1	1	0	566.267	1
16	6	128	1	1	40	750	-80	20	67	43	Zahnarzt/Zähne	Friseur/?	Haare	1241.719	-1	0	0	524.2681	1
16	7	129	1	-1	-70	1500	-40	50	90	103	Sommer/Regen	Winter/?	Schnee	902.3791	-1	1	0	633.795	1
16	7	130	1	-1	-20	750	-40	96	120	187	Milimeter/Meter	Meter/?	Kilometer	1217.12	-1	1	0	553.7859	1
16	7	131	1	-1	-70	750	80	83	49	161	klein/groß	kurz/?	lang	558.1401	-1	1	0	454.2333	1
16	7	132	1	-1	-40	250	40	88	54	170	warm/kalt	stumpf/?	spitz	1043.032	-1	1	0	610.486	1
16	7	133	1	1	110	1500	40	8	4	24	alles/nichts	immer/?	nie	776.3715	1	1	1	388.0808	1
16	7	134	1	-1	-70	250	40	18	10	39	Haar/Shampoo	Zähne/?	Zahnpasta	1245.056	-1	1	0	602.3303	1
16	7	135	1	1	110	750	-40	11	7	30	Mensch/Schuh	Auto/?	Reifen	796.4026	1	1	1	602.1795	1
16	7	136	1	-1	-40	750	80	22	13	46	Brot/Toaster	Speck/?	Bratpfanne	1186.918	-1	1	0	440.1191	1
16	7	137	1	1	110	1500	80	92	56	179	Wettlauf/Stoppuhr	Weitsprung/?	Metermaß	580.1414	1	1	1	512.5518	1
16	7	138	1	1	70	250	40	85	51	167	lustig/traurig	gut/?	böse	816.1932	1	1	1	384.1009	1
16	7	139	1	-1	-110	250	80	67	101	129	Stuhl/Bank	Sessel/?	Sofa	834.5202	-1	1	0	312.0682	1
16	7	140	1	1	40	250	40	37	23	69	Katze/Maus	Spinne/?	Fliege	1129.124	1	1	1	454.2467	1
16	7	141	1	-1	-20	750	40	71	42	135	Wein/Fass	Kartoffeln/?	Sack	1678.833	-1	1	0	922.9042	0
16	7	142	1	-1	-20	250	80	9	5	28	Fußballer/Fußballplatz	Schwimmer/?	Schwimmbecken	1235.456	-1	1	0	392.1109	1
16	7	143	1	-1	-20	1500	-40	13	8	34	Pilot/Flugzeug	Zugführer/?	Zug	946.062	-1	1	0	554.2711	1
16	7	144	1	-1	-110	750	40	21	12	45	Hase/Karotte	Wolf/?	Schaf	1281.47	-1	1	0	586.3841	1
16	7	145	1	-1	-20	750	40	59	34	115	einsteigen/Abfahrt	aussteigen/?	Ankunft	1337.089	-1	1	0	1328.952	1
16	7	146	1	1	70	750	-40	10	6	29	dick/lang	dünn/?	kurz	1780.237	1	1	1	740.3464	1
16	7	147	1	-1	-110	750	40	42	26	77	stottern/sprechen	stolpern/?	gehen	976.5882	-1	1	0	479.8568	1
16	7	148	1	-1	-40	250	80	1	1	1	Buchstabe/Ziffer	Wort/?	Zahl	1640.765	1	0	1	808.5532	1
16	7	149	1	1	20	1500	-40	14	63	35	Fernseher/sehen	Radio/?	hören	1168.552	1	1	1	506.298	1
16	7	150	1	-1	-40	750	-80	28	19	54	schwach/stark	arm/?	reich	1224.447	1	0	1	404.1067	1
16	7	151	1	1	110	250	80	75	104	144	Album/Foto	Zeitung/?	Artikel	894.7727	1	1	1	448.1216	1
16	7	152	1	-1	-70	750	-80	70	41	134	genau/messen	ungefähr/?	schätzen	936.5102	-1	1	0	369.8316	1
16	7	153	1	-1	-20	750	-80	48	30	95	sechs/Zahl	Hass/?	Gefühl	1366.531	-1	1	0	466.1588	1
16	7	154	1	1	70	1500	40	82	48	160	finden/verlieren	erinnern/?	vergessen	884.5796	1	1	1	592.1345	1
16	7	155	1	-1	-70	750	40	49	89	101	Pfütze/Teich	Bach/?	Fluss	946.9203	-1	1	0	480.2208	1
16	7	156	1	1	70	250	-40	78	107	153	Schule/Lehrer	Kirche/?	Pfarrer	1126.379	1	1	1	426.1807	1
16	7	157	1	-1	-70	750	-40	90	55	176	wann/jetzt	wo/?	hier	1160.777	-1	1	0	561.6356	1
16	7	158	1	1	20	1500	80	66	39	128	niedrig/hoch	billig/?	teuer	974.3747	-1	0	0	386.2109	1
16	7	159	1	1	20	1500	-80	58	97	114	Wand/Stein	Tisch/?	Holz	972.4918	-1	0	0	500.323	1
16	7	160	1	1	40	250	40	89	112	171	Dunkelheit/Helligkeit	Stille/?	Lärm	1929.117	-1	0	0	588.2888	1
16	8	161	1	1	70	250	-80	2	57	2	Artikel/Journalist	Roman/?	Autor	1022.64	1	1	1	586.1326	1
16	8	162	1	-1	-70	750	-80	57	96	113	Kleinkind/Kindergarten	Schüler/?	Schule	668.2454	-1	1	0	472.2673	1
16	8	163	1	-1	-110	250	-80	26	17	52	eng/weit	Frage/?	Antwort	478.2356	-1	1	0	572.2274	1
16	8	164	1	-1	-110	1500	-40	3	2	8	Partei/Wähler	Produkt/?	Käufer	1073.138	-1	1	0	644.8117	0
16	8	165	1	-1	-110	1500	-80	27	18	53	gewinnen/verlieren	oben/?	unten	508.1589	-1	1	0	583.8169	1
16	8	166	1	1	20	750	40	38	77	73	Uhr/Tageszeit	Kompass/?	Himmelsrichtung	1012.68	-1	0	0	438.2634	1
16	8	167	1	1	20	750	40	40	24	75	Haus/Dach	Zimmer/?	Decke	1193.724	1	1	1	638.2949	1
16	8	168	1	-1	-40	1500	-40	25	16	50	Beginn/Ende	fern/?	nah	1046.511	-1	1	0	342.147	1
16	8	169	1	1	40	1500	-80	39	78	74	wann/Zeit	wo/?	Ort	1024.806	1	1	1	452.1347	1
16	8	170	1	-1	-20	250	40	72	43	136	Frage/Antwort	Rätsel/?	Lösung	1412.84	-1	1	0	584.1881	1
16	8	171	1	-1	-70	250	80	19	11	41	Bauer/Bauernhof	Arzt/?	Krankenhaus	988.6488	-1	1	0	534.1709	1
16	8	172	1	1	20	750	-80	53	92	106	Baum/Wald	Grashalm/?	Wiese	1300.109	-1	0	0	532.2145	1
16	8	173	1	1	20	250	80	73	103	137	Zehen/Fuß	Finger/?	Hand	1675.778	-1	0	0	613.9803	1
16	8	174	1	1	110	750	80	60	35	117	Lokomotive/Dampf	Straßenbahn/?	Strom	834.4389	1	1	1	620.1957	1
16	8	175	1	-1	-40	250	80	36	22	67	Schmerz/nachlassen	Hitze/?	abkühlen	1610.052	-1	1	0	602.0788	1
16	8	176	1	-1	-40	1500	-40	5	3	16	hier/dort	nah/?	fern	1198.747	-1	1	0	402.2463	1
16	8	177	1	-1	-70	1500	-80	23	14	47	Auto/Straße	Zug/?	Schiene	551.8954	-1	1	0	590.1572	1
16	8	178	1	-1	-70	750	-40	81	47	159	hoffen/verzweifeln	froh/?	unglücklich	1277.142	-1	1	0	482.5721	1
16	8	179	1	1	70	750	80	80	110	156	Kleid/Frau	Gefieder/?	Vogel	1322.953	1	1	1	721.9847	1
16	8	180	1	1	40	1500	80	17	65	38	Fisch/Aquarium	Wellensittich/?	Käfig	1313.071	-1	0	0	555.95	1
16	8	181	1	1	110	250	-80	93	116	180	essen/hungrig	schlafen/?	müde	848.3157	1	1	1	490.2283	1
16	8	182	1	-1	-20	750	-80	7	61	23	Licht/Auge	Schall/?	Ohr	1174.668	1	0	1	561.9198	1
16	8	183	1	1	40	750	80	4	58	12	Hund/Welpe	Pflanze/?	Setzling	1492.523	-1	0	0	578.478	1
16	8	184	1	1	40	1500	40	34	72	64	Auto/Verkehrsmittel	Löffel/?	Besteck	1096.8	1	1	1	703.7003	1
16	8	185	1	1	70	1500	-80	74	44	138	Stadt/Dorf	See/?	Teich	1242.88	1	1	1	416.1981	1
16	8	186	1	1	110	750	40	87	53	169	schwimmen/Wasser	fliegen/?	Luft	762.4571	1	1	1	326.0872	1
16	8	187	1	-1	-70	750	80	31	21	60	Drehbuch/Spielfilm	Kochrezept/?	Gericht	858.7196	-1	1	0	474.3706	1
16	8	188	1	1	40	250	80	51	31	104	Junge/Bruder	Mädchen/?	Schwester	998.6108	1	1	1	630.1945	1
16	8	189	1	1	40	250	-40	56	33	111	Wanderung/Rucksack	Reise/?	Koffer	1004.78	1	1	1	316.2373	1
16	8	190	1	-1	-110	1500	40	12	62	33	Milch/Kuh	Wolle/?	Schaf	502.1021	-1	1	0	298.1203	1
16	8	191	1	1	70	250	-80	35	74	66	Tisch/Tischbein	Brücke/?	Pfeiler	974.6586	1	1	1	562.302	1
16	8	192	1	1	40	750	40	6	60	19	Mütze/Kopf	Schuh/?	Fuß	862.6269	1	1	1	490.2816	1
17	3	1	1	1	110	250	-80	59	34	115	einsteigen/Abfahrt	aussteigen/?	Ankunft	728.122	1	1	1	569.9788	0
17	3	2	1	-1	-70	750	-80	72	43	136	Frage/Antwort	Rätsel/?	Lösung	652.5662	-1	1	0	484.1625	1
17	3	3	1	1	40	1500	-40	46	28	87	Bratkartoffeln/Pfanne	Gemüsesuppe/?	Topf	684.2228	-1	0	0	474.2462	1
17	3	4	1	1	70	250	-80	90	55	176	wann/jetzt	wo/?	hier	1000.592	1	1	1	822.385	1
17	3	5	1	-1	-20	250	80	16	9	37	links/rechts	horizontal/?	vertikal	882.6923	1	0	1	674.4574	1
17	3	6	1	-1	-20	250	80	69	102	133	Schiff/Kapitän	Stadt/?	Bürgermeister	1122.767	-1	1	0	810.69	1
17	3	7	1	1	40	1500	80	57	96	113	Kleinkind/Kindergarten	Schüler/?	Schule	874.7116	1	1	1	730.5482	1
17	3	8	1	-1	-110	250	40	61	36	118	Gesicht/waschen	Wohnung/?	putzen	1691.966	-1	1	0	429.7769	1
17	3	9	1	1	40	1500	40	51	31	104	Junge/Bruder	Mädchen/?	Schwester	618.1809	1	1	1	494.2291	1
17	3	10	1	1	70	750	-80	60	35	117	Lokomotive/Dampf	Straßenbahn/?	Strom	1060.426	1	1	1	1304.713	1
17	3	11	1	-1	-40	250	-40	71	42	135	Wein/Fass	Kartoffeln/?	Sack	1794.367	-1	1	0	2924.255	0
17	3	12	1	1	110	1500	80	62	99	120	Nacht/Tag	Finsternis/?	Licht	563.9738	1	1	1	596.1606	1
17	3	13	1	-1	-20	750	-80	55	94	109	Mehl/Bäcker	Stoff/?	Schneider	1080.503	1	0	1	2196.832	0
17	3	14	1	1	110	750	-80	83	49	161	klein/groß	kurz/?	lang	674.3464	1	1	1	502.6837	1
17	3	15	1	1	20	250	-80	29	69	55	Spinat/Gemüse	Birke/?	Baum	834.6099	1	1	1	2237.744	1
17	3	16	1	-1	-70	1500	-40	17	65	38	Fisch/Aquarium	Wellensittich/?	Käfig	1192.701	-1	1	0	792.5774	1
17	3	17	1	1	20	1500	-80	82	48	160	finden/verlieren	erinnern/?	vergessen	1062.875	1	1	1	6479.785	0
17	3	18	1	-1	-110	750	80	41	25	76	Redner/Hörer	Zauberer/?	Zuschauer	1036.406	-1	1	0	1471.061	1
17	3	19	1	1	70	1500	80	74	44	138	Stadt/Dorf	See/?	Teich	753.9224	-1	0	0	536.1629	1
17	3	20	1	-1	-40	750	80	77	46	149	Stiel/Hammer	Klinke/?	Tür	1490.86	-1	1	0	982.5288	1
17	3	21	1	-1	-70	750	40	73	103	137	Zehen/Fuß	Finger/?	Hand	816.6497	-1	1	0	490.2157	1
17	3	22	1	-1	-20	1500	80	23	14	47	Auto/Straße	Zug/?	Schiene	1546.44	-1	1	0	662.2144	1
17	3	23	1	-1	-40	1500	40	30	20	56	Wort/Satz	Teller/?	Geschirr	936.595	-1	1	0	906.0866	1
17	3	24	1	-1	-20	750	40	32	70	62	Federhalter/Tinte	Pinsel/?	Farbe	876.4733	-1	1	0	2055.566	1
17	3	25	1	-1	-40	1500	80	79	109	155	Blitz/hell	Donner/?	laut	1020.622	-1	1	0	530.1357	1
17	3	26	1	1	20	750	-80	96	120	187	Milimeter/Meter	Meter/?	Kilometer	1347.316	1	1	1	564.2754	1
17	3	27	1	-1	-70	1500	40	39	78	74	wann/Zeit	wo/?	Ort	680.3996	-1	1	0	530.1874	1
17	3	28	1	-1	-40	250	-80	48	30	95	sechs/Zahl	Hass/?	Gefühl	1046.706	-1	1	0	1056.891	1
17	3	29	1	1	40	250	-40	47	29	93	vermindern/vermehren	subtrahieren/?	addieren	968.6058	1	1	1	620.131	1
17	3	30	1	1	110	250	80	63	37	123	ich/mich	wir/?	uns	878.7953	1	1	1	561.8906	1
17	3	31	1	1	20	1500	80	45	81	85	Schiff/anlegen	Flugzeug/?	landen	1100.773	1	1	1	2041.286	1
17	3	32	1	1	110	750	40	66	39	128	niedrig/hoch	billig/?	teuer	894.7221	1	1	1	728.6633	1
17	4	33	1	-1	-40	250	-80	88	54	170	warm/kalt	stumpf/?	spitz	990.5882	-1	1	0	488.7603	1
17	4	34	1	1	20	1500	-80	91	115	177	Winter/wärmen	Sommer/?	kühlen	1460.728	1	1	1	2739.108	0
17	4	35	1	-1	-40	750	80	3	2	8	Partei/Wähler	Produkt/?	Käufer	910.5937	-1	1	0	579.6866	1
17	4	36	1	1	70	250	40	8	4	24	alles/nichts	immer/?	nie	1484.657	1	1	1	2371.553	1
17	4	37	1	1	20	1500	-40	95	119	186	Stunde/Minute	Minute/?	Sekunde	1537.171	-1	0	0	1314.741	1
17	4	38	1	-1	-40	1500	40	76	45	148	zusammen/allein	mehrere/?	einer	942.7612	-1	1	0	3229.189	0
17	4	39	1	1	20	750	-40	44	27	80	Apfel/Schale	Apfelbaum/?	Rinde	1122.995	1	1	1	4841.031	0
17	4	40	1	1	40	750	-40	80	110	156	Kleid/Frau	Gefieder/?	Vogel	902.7929	1	1	1	5595.457	1
17	4	41	1	1	20	750	80	21	12	45	Hase/Karotte	Wolf/?	Schaf	924.3319	1	1	1	4356.218	1
17	4	42	1	1	110	750	80	78	107	153	Schule/Lehrer	Kirche/?	Pfarrer	616.2845	1	1	1	992.7771	1
17	4	43	1	1	20	1500	40	9	5	28	Fußballer/Fußballplatz	Schwimmer/?	Schwimmbecken	1036.43	1	1	1	748.1184	1
17	4	44	1	1	110	750	-80	26	17	52	eng/weit	Frage/?	Antwort	1304.803	1	1	1	3378.179	1
17	4	45	1	1	70	1500	-40	70	41	134	genau/messen	ungefähr/?	schätzen	816.9071	1	1	1	4962.992	0
17	4	46	1	1	20	250	80	58	97	114	Wand/Stein	Tisch/?	Holz	1172.609	1	1	1	3049.292	1
17	4	47	1	-1	-40	250	-40	19	11	41	Bauer/Bauernhof	Arzt/?	Krankenhaus	1062.786	-1	1	0	562.1413	1
17	4	48	1	1	70	750	40	54	32	108	Buch/drucken	Brief/?	schreiben	800.5843	1	1	1	724.0639	1
17	4	49	1	1	40	250	80	94	117	182	Windhund/Hund	Lachs/?	Fisch	1040.555	1	1	1	1778.844	1
17	4	50	1	-1	-20	1500	-40	75	104	144	Album/Foto	Zeitung/?	Artikel	1126.475	1	0	1	3764.235	0
17	4	51	1	-1	-110	750	-80	87	53	169	schwimmen/Wasser	fliegen/?	Luft	832.3739	-1	1	0	1054.763	0
17	4	52	1	1	70	750	80	92	56	179	Wettlauf/Stoppuhr	Weitsprung/?	Metermaß	806.2426	1	1	1	4167.036	0
17	4	53	1	1	40	1500	80	86	52	168	spät/früh	Abend/?	Morgen	854.731	1	1	1	848.6687	1
17	4	54	1	1	110	1500	-40	34	72	64	Auto/Verkehrsmittel	Löffel/?	Besteck	592.3939	1	1	1	846.503	1
17	4	55	1	1	110	750	-40	43	79	79	Quadrat/Kreis	Würfel/?	Kugel	866.591	1	1	1	3163.407	0
17	4	56	1	-1	-110	1500	-40	36	22	67	Schmerz/nachlassen	Hitze/?	abkühlen	1275.162	-1	1	0	512.3469	1
17	4	57	1	1	110	1500	40	25	16	50	Beginn/Ende	fern/?	nah	938.4168	1	1	1	709.7488	1
17	4	58	1	1	110	250	-40	14	63	35	Fernseher/sehen	Radio/?	hören	938.3031	1	1	1	2853.47	1
17	4	59	1	-1	-110	750	40	68	40	130	Kreide/Schwamm	Bleistift/?	Radiergummi	1016.587	-1	1	0	518.1359	1
17	4	60	1	-1	-110	1500	80	10	6	29	dick/lang	dünn/?	kurz	1612.013	-1	1	0	2958.577	0
17	4	61	1	1	20	250	-80	85	51	167	lustig/traurig	gut/?	böse	1218.788	1	1	1	2307.885	1
17	4	62	1	1	40	750	80	27	18	53	gewinnen/verlieren	oben/?	unten	1015.968	1	1	1	562.4169	1
17	4	63	1	-1	-110	250	80	81	47	159	hoffen/verzweifeln	froh/?	unglücklich	1241.389	-1	1	0	854.4897	1
17	4	64	1	-1	-40	250	40	93	116	180	essen/hungrig	schlafen/?	müde	856.3447	-1	1	0	832.6558	1
17	5	65	1	-1	-20	750	80	13	8	34	Pilot/Flugzeug	Zugführer/?	Zug	1091.152	-1	1	0	1712.764	1
17	5	66	1	1	20	750	40	24	15	49	Sandwich/Tüte	Hammer/?	Werkzeugkasten	1363.729	1	1	1	650.0389	1
17	5	67	1	-1	-70	250	-80	33	71	63	Koch/Herd	Bäcker/?	Backofen	1530.325	-1	1	0	1190.924	1
17	5	68	1	-1	-20	250	40	56	33	111	Wanderung/Rucksack	Reise/?	Koffer	NA	-1	1	0	2272.835	0
17	5	69	1	1	40	1500	-80	5	3	16	hier/dort	nah/?	fern	966.5092	1	1	1	2139.409	1
17	5	70	1	1	110	1500	80	18	10	39	Haar/Shampoo	Zähne/?	Zahnpasta	1527.779	1	1	1	564.2521	1
17	5	71	1	-1	-70	250	40	89	112	171	Dunkelheit/Helligkeit	Stille/?	Lärm	1114.936	-1	1	0	3522.934	1
17	5	72	1	-1	-40	750	40	38	77	73	Uhr/Tageszeit	Kompass/?	Himmelsrichtung	946.3727	-1	1	0	788.4937	1
17	5	73	1	1	70	1500	-80	40	24	75	Haus/Dach	Zimmer/?	Decke	894.5168	1	1	1	4815.39	0
17	5	74	1	1	70	750	80	49	89	101	Pfütze/Teich	Bach/?	Fluss	1309.999	1	1	1	980.9606	0
17	5	75	1	1	110	1500	-80	11	7	30	Mensch/Schuh	Auto/?	Reifen	746.787	1	1	1	978.71	0
17	5	76	1	-1	-70	250	-40	31	21	60	Drehbuch/Spielfilm	Kochrezept/?	Gericht	802.3282	-1	1	0	1156.979	1
17	5	77	1	1	20	1500	-40	64	100	124	Dezember/Jahr	Sonntag/?	Woche	899.0073	1	1	1	452.1904	1
17	5	78	1	-1	-70	250	80	37	23	69	Katze/Maus	Spinne/?	Fliege	1178.935	-1	1	0	4166.873	1
17	5	79	1	1	40	250	40	7	61	23	Licht/Auge	Schall/?	Ohr	1034.78	1	1	1	905.094	1
17	5	80	1	1	20	250	40	42	26	77	stottern/sprechen	stolpern/?	gehen	1058.743	1	1	1	1914.078	1
17	5	81	1	-1	-20	250	-80	4	58	12	Hund/Welpe	Pflanze/?	Setzling	866.3513	1	0	1	3113.029	1
17	5	82	1	1	70	750	-80	84	50	163	Vertrauen/Experte	Unsicherheit/?	Anfänger	992.3732	1	1	1	2797.188	1
17	5	83	1	-1	-70	1500	80	53	92	106	Baum/Wald	Grashalm/?	Wiese	NA	-1	1	0	766.6084	1
17	5	84	1	1	110	1500	-40	35	74	66	Tisch/Tischbein	Brücke/?	Pfeiler	1067.139	1	1	1	4690.886	1
17	5	85	1	1	20	750	40	20	67	43	Zahnarzt/Zähne	Friseur/?	Haare	1160.714	1	1	1	764.7918	1
17	5	86	1	-1	-110	750	40	67	101	129	Stuhl/Bank	Sessel/?	Sofa	948.448	-1	1	0	3210.013	0
17	5	87	1	-1	-110	750	-80	12	62	33	Milch/Kuh	Wolle/?	Schaf	784.4841	-1	1	0	1921.856	1
17	5	88	1	-1	-20	250	-40	28	19	54	schwach/stark	arm/?	reich	1312.882	-1	1	0	1650.159	1
17	5	89	1	1	20	1500	40	1	1	1	Buchstabe/Ziffer	Wort/?	Zahl	1024.402	-1	0	0	4426.647	0
17	5	90	1	-1	-70	1500	-80	2	57	2	Artikel/Journalist	Roman/?	Autor	846.7285	-1	1	0	838.7074	1
17	5	91	1	1	70	750	40	52	91	105	Würfel/eckig	Ball/?	rund	1746.725	1	1	1	810.4788	1
17	5	92	1	-1	-70	250	-40	6	60	19	Mütze/Kopf	Schuh/?	Fuß	1086.618	-1	1	0	1294.797	1
17	5	93	1	1	110	750	-40	15	64	36	Appetit/Essen	Durst/?	Getränk	1118.649	1	1	1	684.5339	1
17	5	94	1	1	40	750	40	50	90	103	Sommer/Regen	Winter/?	Schnee	928.6972	1	1	1	1400.798	1
17	5	95	1	-1	-70	250	80	65	38	126	Brille/Auge	Krücke/?	Bein	1441.922	-1	1	0	1615.089	1
17	5	96	1	1	70	1500	-80	22	13	46	Brot/Toaster	Speck/?	Bratpfanne	640.3607	1	1	1	618.3404	1
17	6	97	1	-1	-110	1500	-80	30	20	56	Wort/Satz	Teller/?	Geschirr	1091.058	-1	1	0	1211.025	1
17	6	98	1	1	110	250	40	88	54	170	warm/kalt	stumpf/?	spitz	1277.491	1	1	1	506.1267	1
17	6	99	1	1	110	750	80	62	99	120	Nacht/Tag	Finsternis/?	Licht	1207.57	1	1	1	1826.688	1
17	6	100	1	-1	-20	1500	-80	55	94	109	Mehl/Bäcker	Stoff/?	Schneider	1454.194	1	0	1	962.341	1
17	6	101	1	-1	-110	1500	80	17	65	38	Fisch/Aquarium	Wellensittich/?	Käfig	580.1458	-1	1	0	634.3892	1
17	6	102	1	-1	-20	250	-80	96	120	187	Milimeter/Meter	Meter/?	Kilometer	1721.547	-1	1	0	564.4322	1
17	6	103	1	1	70	250	-40	76	45	148	zusammen/allein	mehrere/?	einer	1170.97	1	1	1	5292.384	0
17	6	104	1	1	70	1500	-40	19	11	41	Bauer/Bauernhof	Arzt/?	Krankenhaus	1024.412	1	1	1	1014.737	1
17	6	105	1	1	40	750	-80	3	2	8	Partei/Wähler	Produkt/?	Käufer	1104.848	1	1	1	574.2387	1
17	6	106	1	1	40	750	-40	26	17	52	eng/weit	Frage/?	Antwort	1094.476	1	1	1	1158.956	1
17	6	107	1	1	110	1500	40	83	49	161	klein/groß	kurz/?	lang	1248.35	1	1	1	558.191	1
17	6	108	1	-1	-40	750	40	45	81	85	Schiff/anlegen	Flugzeug/?	landen	800.5092	-1	1	0	1982.089	1
17	6	109	1	-1	-110	250	-40	80	110	156	Kleid/Frau	Gefieder/?	Vogel	1602.785	-1	1	0	1595.086	1
17	6	110	1	-1	-40	1500	-40	16	9	37	links/rechts	horizontal/?	vertikal	1130.964	-1	1	0	908.6009	1
17	6	111	1	-1	-20	750	80	74	44	138	Stadt/Dorf	See/?	Teich	1856.665	1	0	1	1839.52	1
17	6	112	1	-1	-70	1500	-80	69	102	133	Schiff/Kapitän	Stadt/?	Bürgermeister	818.3368	-1	1	0	4274.036	1
17	6	113	1	1	110	250	-40	48	30	95	sechs/Zahl	Hass/?	Gefühl	1404.119	1	1	1	7180.576	1
